lotSize,rooms,floors,baths,price,saleResult,commission
2416.0,4.0,1.0,1.0,251975.0,Sold,15118.5
1250.0,6.0,3.0,1.0,250223.0,Unsold,0.0
1379.0,2.0,2.0,1.0,244808.0,Sold,14688.48
4867.0,6.0,2.0,3.0,230544.0,Sold,13832.64
3089.0,5.0,3.0,1.0,261939.0,Unsold,0.0
2359.0,1.0,1.0,2.0,243803.0,Sold,14628.18
3432.0,4.0,3.0,2.0,230426.0,Sold,13825.56
2349.0,5.0,3.0,3.0,212522.0,Sold,12751.32
2342.0,5.0,3.0,2.0,209823.0,Sold,12589.38
4435.0,3.0,2.0,1.0,237499.0,Sold,14249.94
2624.0,6.0,2.0,3.0,229028.0,Sold,13741.68
3602.0,5.0,3.0,2.0,216241.0,Unsold,0.0
4156.0,3.0,2.0,1.0,243712.0,Unsold,0.0
3162.0,5.0,3.0,3.0,207054.0,Sold,12423.24
3086.0,5.0,1.0,2.0,231812.0,Unsold,0.0
2418.0,1.0,1.0,3.0,258039.0,Unsold,0.0
1413.0,2.0,1.0,2.0,244084.0,Unsold,0.0
2161.0,1.0,1.0,3.0,263885.0,Unsold,0.0
1667.0,5.0,1.0,3.0,241852.0,Unsold,0.0
2656.0,3.0,1.0,1.0,231680.0,Unsold,0.0
4083.0,1.0,1.0,3.0,267874.0,Sold,16072.44
1585.0,6.0,3.0,1.0,277118.0,Unsold,0.0
1899.0,1.0,1.0,2.0,276017.0,Unsold,0.0
2536.0,3.0,2.0,2.0,225143.0,Unsold,0.0
2738.0,3.0,1.0,1.0,242092.0,Sold,14525.52
2766.0,3.0,3.0,3.0,200010.0,Sold,12000.6
1385.0,6.0,1.0,2.0,220768.0,Sold,13246.08
2439.0,4.0,3.0,3.0,208340.0,Sold,12500.4
3920.0,3.0,2.0,2.0,216920.0,Sold,13015.2
4355.0,6.0,3.0,3.0,223918.0,Sold,13435.08
2372.0,3.0,3.0,3.0,192949.0,Sold,11576.94
1789.0,5.0,2.0,1.0,241367.0,Sold,14482.02
2072.0,4.0,3.0,1.0,236277.0,Sold,14176.62
2925.0,6.0,1.0,1.0,249299.0,Unsold,0.0
3994.0,4.0,1.0,2.0,231196.0,Sold,13871.76
2614.0,3.0,3.0,1.0,242674.0,Unsold,0.0
4065.0,1.0,1.0,1.0,282922.0,Unsold,0.0
1257.0,5.0,1.0,2.0,219959.0,Sold,13197.54
1997.0,6.0,2.0,1.0,232457.0,Sold,13947.42
4815.0,4.0,3.0,3.0,230401.0,Sold,13824.06
4995.0,4.0,2.0,3.0,225361.0,Sold,13521.66
3002.0,5.0,3.0,1.0,255557.0,Sold,15333.42
2656.0,4.0,2.0,1.0,224231.0,Unsold,0.0
4510.0,4.0,1.0,2.0,222479.0,Sold,13348.74
4103.0,3.0,2.0,2.0,224657.0,Unsold,0.0
1838.0,1.0,1.0,3.0,259112.0,Unsold,0.0
4185.0,3.0,3.0,2.0,225621.0,Unsold,0.0
2900.0,4.0,1.0,1.0,240429.0,Sold,14425.74
3600.0,5.0,1.0,3.0,198175.0,Sold,11890.5
1944.0,4.0,3.0,3.0,195327.0,Sold,11719.62
3225.0,6.0,2.0,2.0,208420.0,Unsold,0.0
4114.0,1.0,1.0,3.0,261656.0,Sold,15699.36
3806.0,4.0,3.0,1.0,235287.0,Unsold,0.0
2640.0,3.0,1.0,3.0,243051.0,Sold,14583.06
3074.0,5.0,3.0,1.0,240061.0,Sold,14403.66
2093.0,4.0,3.0,1.0,243111.0,Sold,14586.66
1418.0,5.0,3.0,3.0,213406.0,Sold,12804.36
3138.0,5.0,3.0,1.0,249206.0,Unsold,0.0
1169.0,6.0,1.0,1.0,234158.0,Sold,14049.48
4468.0,5.0,3.0,3.0,233588.0,Unsold,0.0
2204.0,2.0,1.0,3.0,241464.0,Sold,14487.84
4022.0,5.0,2.0,3.0,179849.0,Sold,10790.94
1816.0,5.0,2.0,1.0,239862.0,Sold,14391.72
4978.0,6.0,3.0,2.0,263693.0,Sold,15821.58
3662.0,5.0,2.0,1.0,255834.0,Sold,15350.04
4372.0,6.0,3.0,1.0,273499.0,Sold,16409.94
4715.0,5.0,3.0,3.0,229240.0,Sold,13754.4
3424.0,6.0,2.0,2.0,219935.0,Sold,13196.1
4029.0,5.0,2.0,3.0,184869.0,Sold,11092.14
3290.0,5.0,2.0,1.0,239960.0,Unsold,0.0
3534.0,3.0,1.0,1.0,248683.0,Sold,14920.98
3065.0,5.0,2.0,3.0,186244.0,Sold,11174.64
2407.0,6.0,3.0,2.0,242025.0,Sold,14521.5
4308.0,4.0,2.0,2.0,205194.0,Unsold,0.0
1920.0,2.0,1.0,3.0,262051.0,Unsold,0.0
2612.0,3.0,1.0,1.0,252101.0,Sold,15126.06
1344.0,4.0,2.0,2.0,189167.0,Sold,11350.02
1539.0,6.0,3.0,3.0,217612.0,Sold,13056.72
2363.0,5.0,2.0,2.0,206816.0,Unsold,0.0
3110.0,3.0,1.0,2.0,212102.0,Sold,12726.12
4761.0,3.0,3.0,2.0,225625.0,Sold,13537.5
1102.0,4.0,3.0,3.0,202221.0,Sold,12133.26
1366.0,5.0,1.0,2.0,215186.0,Sold,12911.16
4152.0,6.0,2.0,1.0,240230.0,Sold,14413.8
1838.0,5.0,2.0,2.0,199665.0,Sold,11979.9
3356.0,5.0,3.0,2.0,225301.0,Sold,13518.06
2873.0,4.0,2.0,2.0,189363.0,Unsold,0.0
2723.0,2.0,1.0,3.0,259597.0,Sold,15575.82
1155.0,3.0,3.0,3.0,193690.0,Sold,11621.4
2752.0,5.0,3.0,3.0,211961.0,Sold,12717.66
4561.0,6.0,1.0,2.0,230639.0,Sold,13838.34
4964.0,4.0,2.0,2.0,214093.0,Sold,12845.58
2446.0,5.0,3.0,1.0,274587.0,Sold,16475.22
4312.0,6.0,2.0,2.0,229962.0,Sold,13797.72
1550.0,5.0,3.0,2.0,221932.0,Sold,13315.92
4863.0,5.0,1.0,3.0,229971.0,Sold,13798.26
3051.0,5.0,2.0,3.0,175714.0,Sold,10542.84
2193.0,5.0,3.0,3.0,203903.0,Sold,12234.18
1355.0,5.0,3.0,1.0,266190.0,Sold,15971.4
3376.0,6.0,2.0,2.0,230496.0,Unsold,0.0
3834.0,4.0,2.0,1.0,227058.0,Sold,13623.48
2123.0,5.0,3.0,3.0,212246.0,Unsold,0.0
4339.0,4.0,1.0,1.0,256260.0,Sold,15375.6
2805.0,5.0,3.0,3.0,216827.0,Unsold,0.0
1424.0,4.0,1.0,1.0,234037.0,Sold,14042.22
4901.0,3.0,3.0,2.0,238273.0,Unsold,0.0
1892.0,4.0,1.0,1.0,243367.0,Unsold,0.0
4548.0,3.0,1.0,2.0,228113.0,Sold,13686.78
3921.0,4.0,1.0,3.0,222314.0,Sold,13338.84
3347.0,4.0,1.0,3.0,213471.0,Unsold,0.0
4038.0,1.0,1.0,2.0,285893.0,Unsold,0.0
2355.0,3.0,2.0,2.0,207545.0,Sold,12452.7
3682.0,6.0,3.0,2.0,247742.0,Unsold,0.0
2593.0,3.0,3.0,1.0,246918.0,Unsold,0.0
2691.0,3.0,1.0,1.0,246745.0,Sold,14804.7
1245.0,5.0,3.0,3.0,212138.0,Sold,12728.28
2214.0,5.0,3.0,1.0,252162.0,Sold,15129.72
1219.0,6.0,2.0,1.0,243763.0,Unsold,0.0
1210.0,3.0,2.0,1.0,220007.0,Sold,13200.42
4450.0,4.0,3.0,2.0,236832.0,Sold,14209.92
2605.0,3.0,2.0,3.0,188479.0,Sold,11308.74
3998.0,2.0,2.0,3.0,208458.0,Sold,12507.48
2376.0,3.0,3.0,2.0,218851.0,Sold,13131.06
3886.0,4.0,2.0,3.0,196646.0,Sold,11798.76
4961.0,4.0,3.0,3.0,234047.0,Sold,14042.82
3892.0,5.0,3.0,1.0,251176.0,Unsold,0.0
3288.0,4.0,1.0,1.0,236714.0,Sold,14202.84
3161.0,2.0,2.0,3.0,193092.0,Sold,11585.52
2179.0,6.0,3.0,1.0,261360.0,Sold,15681.6
4931.0,4.0,3.0,3.0,219013.0,Sold,13140.78
2683.0,4.0,2.0,2.0,201584.0,Unsold,0.0
3007.0,3.0,1.0,1.0,235145.0,Unsold,0.0
2611.0,2.0,2.0,1.0,241424.0,Unsold,0.0
4117.0,2.0,1.0,1.0,264447.0,Unsold,0.0
4920.0,1.0,1.0,2.0,279876.0,Unsold,0.0
4778.0,3.0,1.0,3.0,254942.0,Sold,15296.52
2801.0,3.0,3.0,3.0,207390.0,Sold,12443.4
1383.0,3.0,3.0,3.0,199620.0,Sold,11977.2
1265.0,5.0,2.0,3.0,177105.0,Sold,10626.3
2350.0,6.0,2.0,3.0,211859.0,Sold,12711.54
2857.0,5.0,1.0,2.0,235513.0,Sold,14130.78
3046.0,3.0,3.0,2.0,209330.0,Sold,12559.8
3146.0,6.0,3.0,2.0,263533.0,Unsold,0.0
4111.0,2.0,2.0,1.0,249069.0,Sold,14944.14
4708.0,4.0,3.0,1.0,259545.0,Unsold,0.0
2276.0,1.0,1.0,2.0,267146.0,Sold,16028.76
2966.0,3.0,3.0,1.0,265492.0,Sold,15929.52
1486.0,4.0,2.0,2.0,195977.0,Sold,11758.62
4577.0,5.0,1.0,3.0,212957.0,Unsold,0.0
4032.0,3.0,2.0,1.0,238440.0,Sold,14306.4
3955.0,6.0,1.0,3.0,200702.0,Unsold,0.0
2714.0,1.0,1.0,1.0,291372.0,Unsold,0.0
4367.0,3.0,3.0,1.0,294634.0,Unsold,0.0
1181.0,3.0,1.0,2.0,240618.0,Sold,14437.08
2079.0,4.0,3.0,3.0,194290.0,Sold,11657.4
4087.0,4.0,1.0,2.0,228467.0,Sold,13708.02
1349.0,4.0,2.0,1.0,241081.0,Sold,14464.86
2161.0,5.0,1.0,3.0,220918.0,Sold,13255.08
3163.0,4.0,3.0,3.0,207145.0,Unsold,0.0
1688.0,2.0,2.0,1.0,236859.0,Sold,14211.54
1646.0,6.0,2.0,3.0,208499.0,Sold,12509.94
3075.0,5.0,3.0,2.0,214539.0,Sold,12872.34
2163.0,5.0,1.0,1.0,235562.0,Unsold,0.0
1144.0,3.0,1.0,3.0,245841.0,Sold,14750.46
2985.0,3.0,3.0,1.0,271811.0,Unsold,0.0
4105.0,2.0,2.0,1.0,259595.0,Unsold,0.0
1665.0,3.0,1.0,3.0,261479.0,Sold,15688.74
3554.0,4.0,3.0,3.0,221039.0,Unsold,0.0
1049.0,4.0,1.0,1.0,236597.0,Sold,14195.82
4969.0,3.0,2.0,3.0,200930.0,Sold,12055.8
3731.0,6.0,3.0,1.0,259728.0,Sold,15583.68
1997.0,5.0,3.0,1.0,242871.0,Sold,14572.26
2452.0,4.0,3.0,2.0,210845.0,Unsold,0.0
2660.0,2.0,1.0,2.0,227493.0,Unsold,0.0
2432.0,3.0,1.0,1.0,231529.0,Unsold,0.0
2088.0,2.0,1.0,1.0,249260.0,Unsold,0.0
2505.0,2.0,2.0,1.0,229233.0,Sold,13753.98
1478.0,5.0,2.0,1.0,258201.0,Unsold,0.0
4123.0,3.0,1.0,1.0,251963.0,Unsold,0.0
2640.0,4.0,1.0,2.0,227007.0,Unsold,0.0
1529.0,1.0,1.0,3.0,270549.0,Sold,16232.94
1041.0,4.0,2.0,2.0,201597.0,Unsold,0.0
3156.0,2.0,1.0,2.0,232271.0,Unsold,0.0
3145.0,5.0,1.0,2.0,214373.0,Sold,12862.38
4781.0,6.0,3.0,1.0,275586.0,Sold,16535.16
3185.0,6.0,3.0,1.0,245141.0,Sold,14708.46
3614.0,6.0,3.0,3.0,233992.0,Sold,14039.52
1475.0,3.0,1.0,1.0,246650.0,Sold,14799.0
3057.0,3.0,3.0,3.0,210743.0,Sold,12644.58
1653.0,4.0,2.0,2.0,196479.0,Sold,11788.74
1572.0,3.0,3.0,2.0,217539.0,Sold,13052.34
3680.0,6.0,2.0,1.0,243901.0,Sold,14634.06
3183.0,5.0,1.0,2.0,221215.0,Sold,13272.9
1480.0,6.0,1.0,2.0,220619.0,Sold,13237.14
4685.0,3.0,3.0,2.0,222372.0,Unsold,0.0
1998.0,1.0,1.0,2.0,247612.0,Unsold,0.0
1773.0,3.0,1.0,3.0,261180.0,Unsold,0.0
4202.0,4.0,1.0,2.0,224911.0,Sold,13494.66
4640.0,3.0,3.0,1.0,269991.0,Sold,16199.46
3713.0,5.0,3.0,1.0,253341.0,Sold,15200.46
1695.0,6.0,2.0,3.0,213695.0,Sold,12821.7
3247.0,5.0,1.0,1.0,237921.0,Unsold,0.0
3320.0,2.0,2.0,3.0,203690.0,Sold,12221.4
3390.0,5.0,3.0,2.0,217872.0,Sold,13072.32
3140.0,3.0,3.0,2.0,221231.0,Unsold,0.0
4956.0,4.0,1.0,2.0,244912.0,Unsold,0.0
1322.0,3.0,2.0,1.0,223429.0,Sold,13405.74
3320.0,3.0,3.0,2.0,220053.0,Sold,13203.18
1533.0,3.0,2.0,3.0,187935.0,Unsold,0.0
2237.0,4.0,1.0,2.0,227199.0,Sold,13631.94
1210.0,5.0,2.0,3.0,186568.0,Sold,11194.08
4997.0,4.0,1.0,1.0,265617.0,Unsold,0.0
4114.0,4.0,2.0,1.0,232488.0,Sold,13949.28
1256.0,6.0,1.0,1.0,238018.0,Sold,14281.08
2906.0,3.0,3.0,3.0,192916.0,Sold,11574.96
4680.0,6.0,2.0,3.0,219953.0,Sold,13197.18
2124.0,6.0,3.0,3.0,217329.0,Unsold,0.0
2411.0,2.0,1.0,2.0,229986.0,Sold,13799.16
1256.0,3.0,3.0,3.0,186879.0,Sold,11212.74
1511.0,4.0,3.0,2.0,205669.0,Sold,12340.14
2015.0,5.0,3.0,1.0,271391.0,Sold,16283.46
4335.0,5.0,2.0,3.0,181478.0,Sold,10888.68
1335.0,3.0,1.0,3.0,260309.0,Sold,15618.54
4678.0,5.0,3.0,1.0,284194.0,Unsold,0.0
3449.0,2.0,2.0,2.0,223014.0,Unsold,0.0
4906.0,3.0,2.0,1.0,241613.0,Sold,14496.78
4867.0,6.0,1.0,1.0,258548.0,Sold,15512.88
1842.0,4.0,3.0,2.0,206902.0,Sold,12414.12
4838.0,4.0,3.0,2.0,224319.0,Unsold,0.0
1383.0,3.0,1.0,2.0,232442.0,Sold,13946.52
3883.0,4.0,2.0,1.0,239606.0,Unsold,0.0
4994.0,1.0,1.0,3.0,265347.0,Unsold,0.0
1257.0,3.0,2.0,2.0,222098.0,Sold,13325.88
3863.0,5.0,2.0,3.0,186799.0,Sold,11207.94
3643.0,6.0,1.0,1.0,240579.0,Unsold,0.0
3570.0,2.0,2.0,3.0,211575.0,Sold,12694.5
3938.0,6.0,3.0,1.0,266478.0,Sold,15988.68
4923.0,4.0,2.0,3.0,221631.0,Sold,13297.86
1201.0,5.0,1.0,3.0,252616.0,Sold,15156.96
4081.0,6.0,3.0,2.0,267809.0,Unsold,0.0
4886.0,1.0,1.0,2.0,259932.0,Sold,15595.92
3452.0,6.0,3.0,3.0,231948.0,Unsold,0.0
4854.0,1.0,1.0,3.0,267444.0,Sold,16046.64
2299.0,5.0,2.0,1.0,246886.0,Sold,14813.16
2390.0,5.0,3.0,3.0,216959.0,Sold,13017.54
4514.0,3.0,3.0,1.0,294449.0,Unsold,0.0
4179.0,3.0,2.0,2.0,218923.0,Unsold,0.0
2960.0,1.0,1.0,1.0,296416.0,Sold,17784.96
4852.0,4.0,3.0,1.0,246011.0,Sold,14760.66
3815.0,6.0,2.0,3.0,209639.0,Sold,12578.34
2158.0,3.0,2.0,1.0,211530.0,Unsold,0.0
3449.0,4.0,1.0,1.0,256611.0,Unsold,0.0
1772.0,2.0,1.0,3.0,256537.0,Unsold,0.0
3659.0,1.0,1.0,2.0,248043.0,Sold,14882.58
3519.0,6.0,1.0,1.0,250895.0,Sold,15053.7
3767.0,4.0,1.0,3.0,221630.0,Sold,13297.8
4009.0,6.0,3.0,1.0,260473.0,Sold,15628.38
4181.0,6.0,3.0,1.0,265283.0,Unsold,0.0
3687.0,3.0,1.0,3.0,232955.0,Sold,13977.3
3422.0,4.0,2.0,2.0,190297.0,Sold,11417.82
4040.0,4.0,2.0,3.0,197700.0,Sold,11862.0
2850.0,6.0,2.0,2.0,215712.0,Unsold,0.0
4046.0,2.0,1.0,3.0,257874.0,Sold,15472.44
4411.0,3.0,3.0,1.0,281130.0,Sold,16867.8
3556.0,5.0,2.0,2.0,210116.0,Unsold,0.0
2522.0,1.0,1.0,1.0,300613.0,Unsold,0.0
4019.0,5.0,1.0,2.0,211707.0,Sold,12702.42
4666.0,4.0,3.0,2.0,233360.0,Sold,14001.6
1954.0,5.0,2.0,3.0,170381.0,Sold,10222.86
4856.0,3.0,2.0,2.0,222621.0,Sold,13357.26
1611.0,5.0,1.0,2.0,213485.0,Sold,12809.1
4796.0,6.0,2.0,2.0,230142.0,Sold,13808.52
3744.0,6.0,2.0,3.0,202965.0,Sold,12177.9
4775.0,6.0,2.0,3.0,219851.0,Sold,13191.06
2646.0,3.0,3.0,1.0,269636.0,Sold,16178.16
4422.0,6.0,1.0,2.0,228603.0,Sold,13716.18
3278.0,5.0,3.0,2.0,209257.0,Unsold,0.0
3443.0,1.0,1.0,1.0,300385.0,Unsold,0.0
1613.0,3.0,1.0,1.0,243364.0,Sold,14601.84
3417.0,4.0,3.0,3.0,222794.0,Sold,13367.64
2465.0,6.0,2.0,3.0,211458.0,Sold,12687.48
2972.0,6.0,2.0,3.0,210729.0,Sold,12643.74
4071.0,5.0,1.0,1.0,246349.0,Unsold,0.0
1997.0,3.0,1.0,1.0,239197.0,Unsold,0.0
4531.0,2.0,1.0,3.0,265906.0,Unsold,0.0
4384.0,6.0,1.0,1.0,260609.0,Unsold,0.0
2197.0,1.0,1.0,2.0,243521.0,Unsold,0.0
3649.0,2.0,1.0,3.0,238150.0,Sold,14289.0
1022.0,6.0,2.0,1.0,239288.0,Sold,14357.28
1391.0,6.0,3.0,1.0,267304.0,Sold,16038.24
1726.0,5.0,2.0,3.0,185426.0,Sold,11125.56
4095.0,6.0,2.0,3.0,220417.0,Sold,13225.02
2636.0,5.0,2.0,3.0,176084.0,Sold,10565.04
1120.0,3.0,1.0,1.0,253737.0,Unsold,0.0
2966.0,1.0,1.0,1.0,272652.0,Unsold,0.0
2211.0,3.0,2.0,2.0,227893.0,Sold,13673.58
3511.0,4.0,3.0,1.0,248539.0,Unsold,0.0
3799.0,2.0,2.0,1.0,237431.0,Unsold,0.0
4246.0,2.0,1.0,2.0,235391.0,Sold,14123.46
1902.0,3.0,3.0,2.0,208755.0,Sold,12525.3
1299.0,4.0,3.0,3.0,199616.0,Unsold,0.0
3531.0,4.0,1.0,1.0,249377.0,Sold,14962.62
4195.0,3.0,3.0,1.0,271164.0,Unsold,0.0
3424.0,1.0,1.0,1.0,282960.0,Unsold,0.0
4769.0,3.0,2.0,3.0,197961.0,Sold,11877.66
2380.0,4.0,3.0,2.0,211108.0,Sold,12666.48
1968.0,4.0,2.0,1.0,227031.0,Sold,13621.86
1572.0,3.0,3.0,1.0,262064.0,Sold,15723.84
2222.0,6.0,2.0,2.0,222081.0,Sold,13324.86
2025.0,4.0,3.0,1.0,244760.0,Sold,14685.6
1397.0,4.0,2.0,2.0,196862.0,Sold,11811.72
1675.0,4.0,2.0,3.0,203601.0,Sold,12216.06
1872.0,2.0,2.0,3.0,210269.0,Unsold,0.0
3182.0,2.0,1.0,2.0,223262.0,Sold,13395.72
2781.0,3.0,3.0,3.0,205930.0,Unsold,0.0
3830.0,2.0,1.0,3.0,269704.0,Sold,16182.24
4640.0,3.0,3.0,3.0,224133.0,Sold,13447.98
1517.0,3.0,3.0,3.0,194934.0,Sold,11696.04
1495.0,3.0,3.0,2.0,222407.0,Unsold,0.0
4058.0,2.0,2.0,1.0,238014.0,Sold,14280.84
3055.0,6.0,1.0,2.0,239224.0,Unsold,0.0
2423.0,4.0,1.0,3.0,213785.0,Sold,12827.1
3415.0,6.0,3.0,1.0,256678.0,Sold,15400.68
2019.0,5.0,3.0,1.0,242569.0,Unsold,0.0
2733.0,2.0,1.0,3.0,270480.0,Sold,16228.8
3743.0,6.0,1.0,3.0,191036.0,Sold,11462.16
2065.0,5.0,2.0,3.0,170557.0,Sold,10233.42
1720.0,6.0,1.0,1.0,242251.0,Sold,14535.06
3081.0,6.0,1.0,1.0,245977.0,Sold,14758.62
1884.0,6.0,3.0,1.0,246900.0,Unsold,0.0
1369.0,1.0,1.0,3.0,275846.0,Unsold,0.0
4892.0,1.0,1.0,2.0,271308.0,Sold,16278.48
3148.0,3.0,1.0,2.0,223907.0,Sold,13434.42
2428.0,5.0,1.0,3.0,215939.0,Sold,12956.34
4394.0,3.0,2.0,3.0,205393.0,Sold,12323.58
3055.0,3.0,2.0,2.0,226235.0,Sold,13574.1
2126.0,3.0,2.0,2.0,221240.0,Sold,13274.4
2461.0,5.0,2.0,2.0,199025.0,Sold,11941.5
2072.0,4.0,3.0,1.0,249926.0,Unsold,0.0
4118.0,4.0,1.0,2.0,231295.0,Unsold,0.0
4900.0,2.0,1.0,3.0,266389.0,Unsold,0.0
1701.0,3.0,1.0,3.0,242880.0,Unsold,0.0
1245.0,5.0,1.0,1.0,248938.0,Unsold,0.0
2650.0,1.0,1.0,3.0,254271.0,Sold,15256.26
1871.0,4.0,3.0,1.0,229569.0,Sold,13774.14
3624.0,4.0,1.0,3.0,215387.0,Sold,12923.22
4591.0,4.0,2.0,1.0,235830.0,Unsold,0.0
4578.0,4.0,2.0,1.0,245786.0,Unsold,0.0
3543.0,6.0,1.0,1.0,237261.0,Sold,14235.66
3647.0,4.0,2.0,1.0,238609.0,Sold,14316.54
1971.0,5.0,2.0,3.0,170329.0,Sold,10219.74
4565.0,4.0,2.0,1.0,251902.0,Sold,15114.12
3022.0,6.0,3.0,2.0,268806.0,Unsold,0.0
1680.0,4.0,3.0,1.0,250248.0,Sold,15014.88
3118.0,5.0,3.0,1.0,260621.0,Sold,15637.26
4881.0,5.0,2.0,3.0,199743.0,Sold,11984.58
3839.0,3.0,3.0,1.0,281961.0,Sold,16917.66
4379.0,6.0,3.0,2.0,243828.0,Sold,14629.68
4620.0,5.0,2.0,2.0,202537.0,Unsold,0.0
4854.0,3.0,1.0,2.0,251409.0,Unsold,0.0
1206.0,4.0,1.0,3.0,227162.0,Sold,13629.72
3831.0,4.0,1.0,3.0,204771.0,Sold,12286.26
1181.0,4.0,3.0,1.0,245303.0,Sold,14718.18
1103.0,6.0,2.0,1.0,232276.0,Sold,13936.56
2502.0,4.0,2.0,3.0,180494.0,Sold,10829.64
1048.0,3.0,2.0,2.0,218158.0,Sold,13089.48
4049.0,6.0,1.0,2.0,230928.0,Sold,13855.68
4549.0,4.0,3.0,1.0,260545.0,Unsold,0.0
4698.0,3.0,2.0,1.0,251149.0,Sold,15068.94
4542.0,5.0,3.0,3.0,235538.0,Sold,14132.28
2796.0,4.0,3.0,2.0,212125.0,Sold,12727.5
4875.0,6.0,2.0,1.0,250808.0,Sold,15048.48
4039.0,4.0,3.0,2.0,220837.0,Sold,13250.22
3535.0,3.0,3.0,3.0,216595.0,Sold,12995.7
4227.0,3.0,2.0,3.0,204458.0,Sold,12267.48
3226.0,4.0,2.0,1.0,229449.0,Sold,13766.94
4246.0,5.0,3.0,1.0,278847.0,Sold,16730.82
3671.0,4.0,3.0,3.0,213881.0,Unsold,0.0
4760.0,3.0,1.0,1.0,262864.0,Unsold,0.0
1318.0,2.0,2.0,3.0,223250.0,Sold,13395.0
2781.0,3.0,3.0,3.0,196509.0,Sold,11790.54
4226.0,5.0,2.0,3.0,181832.0,Sold,10909.92
3745.0,5.0,3.0,3.0,223813.0,Sold,13428.78
3172.0,4.0,2.0,3.0,204429.0,Sold,12265.74
3288.0,4.0,3.0,1.0,233940.0,Sold,14036.4
4035.0,4.0,2.0,3.0,202455.0,Sold,12147.3
2513.0,4.0,1.0,3.0,214456.0,Unsold,0.0
3320.0,3.0,2.0,1.0,223994.0,Unsold,0.0
4416.0,2.0,1.0,1.0,283676.0,Unsold,0.0
3226.0,4.0,2.0,1.0,228978.0,Sold,13738.68
3135.0,2.0,2.0,3.0,192453.0,Unsold,0.0
3013.0,1.0,1.0,1.0,274190.0,Sold,16451.399999999998
3320.0,6.0,1.0,3.0,210471.0,Sold,12628.26
3935.0,5.0,3.0,3.0,226717.0,Sold,13603.02
3123.0,6.0,3.0,1.0,275482.0,Unsold,0.0
1893.0,1.0,1.0,2.0,255577.0,Unsold,0.0
4647.0,4.0,1.0,1.0,270111.0,Sold,16206.66
2543.0,3.0,3.0,3.0,201398.0,Sold,12083.88
1223.0,4.0,3.0,1.0,247219.0,Unsold,0.0
1595.0,2.0,1.0,2.0,227697.0,Unsold,0.0
2688.0,2.0,2.0,1.0,243414.0,Sold,14604.84
2790.0,4.0,3.0,1.0,238733.0,Sold,14323.98
2316.0,5.0,1.0,3.0,235936.0,Sold,14156.16
2785.0,5.0,3.0,2.0,220361.0,Sold,13221.66
2536.0,5.0,2.0,1.0,240260.0,Sold,14415.6
3653.0,6.0,3.0,2.0,258215.0,Sold,15492.9
4737.0,6.0,3.0,1.0,283610.0,Unsold,0.0
3801.0,6.0,1.0,1.0,269297.0,Unsold,0.0
1357.0,5.0,1.0,3.0,220956.0,Sold,13257.36
3834.0,3.0,2.0,3.0,197306.0,Sold,11838.36
3026.0,4.0,3.0,3.0,214473.0,Sold,12868.38
3586.0,6.0,1.0,2.0,230674.0,Sold,13840.44
2712.0,5.0,1.0,3.0,229105.0,Unsold,0.0
2579.0,5.0,1.0,2.0,235342.0,Unsold,0.0
1194.0,2.0,1.0,3.0,258623.0,Unsold,0.0
3733.0,4.0,1.0,1.0,246058.0,Sold,14763.48
2350.0,3.0,3.0,1.0,236448.0,Unsold,0.0
4546.0,1.0,1.0,1.0,286175.0,Sold,17170.5
4511.0,6.0,3.0,2.0,267464.0,Unsold,0.0
1253.0,6.0,2.0,1.0,247229.0,Sold,14833.74
1151.0,6.0,1.0,1.0,251448.0,Unsold,0.0
1410.0,2.0,1.0,1.0,250136.0,Unsold,0.0
1827.0,3.0,1.0,2.0,228534.0,Unsold,0.0
4814.0,1.0,1.0,3.0,246305.0,Sold,14778.3
2559.0,5.0,3.0,3.0,214630.0,Sold,12877.8
2048.0,6.0,2.0,2.0,224038.0,Sold,13442.28
1467.0,6.0,2.0,1.0,229419.0,Unsold,0.0
1730.0,1.0,1.0,3.0,267911.0,Sold,16074.66
3167.0,5.0,2.0,1.0,250805.0,Sold,15048.3
2184.0,6.0,2.0,3.0,204601.0,Sold,12276.06
2688.0,5.0,3.0,1.0,258986.0,Unsold,0.0
4780.0,4.0,1.0,2.0,244458.0,Sold,14667.48
2197.0,3.0,3.0,3.0,189282.0,Sold,11356.92
4091.0,5.0,3.0,1.0,244445.0,Sold,14666.7
3664.0,3.0,2.0,3.0,195229.0,Sold,11713.74
4344.0,5.0,1.0,1.0,260300.0,Unsold,0.0
4357.0,5.0,2.0,1.0,232752.0,Sold,13965.12
3619.0,6.0,3.0,2.0,265021.0,Sold,15901.26
4411.0,6.0,2.0,2.0,216530.0,Unsold,0.0
1809.0,1.0,1.0,1.0,270150.0,Unsold,0.0
3798.0,4.0,2.0,2.0,206045.0,Sold,12362.7
3056.0,6.0,3.0,1.0,250315.0,Unsold,0.0
3656.0,4.0,1.0,2.0,227484.0,Sold,13649.04
4443.0,5.0,1.0,2.0,247549.0,Unsold,0.0
1820.0,4.0,2.0,2.0,194270.0,Sold,11656.2
2442.0,6.0,2.0,2.0,223023.0,Unsold,0.0
2668.0,4.0,1.0,3.0,217036.0,Unsold,0.0
3390.0,1.0,1.0,2.0,251849.0,Unsold,0.0
2467.0,2.0,1.0,3.0,242693.0,Unsold,0.0
3280.0,4.0,1.0,2.0,216297.0,Sold,12977.82
