rooms,floors,baths,lotSize,price,saleResult,commission
6.0,2.0,3.0,4452.0,207017.0,Sold,12421.02
6.0,2.0,3.0,4454.0,197482.0,Sold,11848.92
6.0,2.0,3.0,4454.0,210628.0,Sold,12637.68
6.0,2.0,3.0,4454.0,233096.0,Sold,13985.76
6.0,2.0,3.0,4458.0,233940.0,Sold,14036.4
6.0,2.0,3.0,4463.0,204759.0,Sold,12285.54
6.0,2.0,3.0,4464.0,206280.0,Sold,12376.8
6.0,2.0,3.0,4465.0,206577.0,Sold,12394.62
6.0,2.0,3.0,4466.0,201628.0,Sold,12097.68
6.0,2.0,3.0,4468.0,211928.0,Sold,12715.68
6.0,2.0,3.0,4468.0,212416.0,Sold,12744.96
6.0,2.0,3.0,4469.0,203656.0,Sold,12219.36
6.0,2.0,3.0,4470.0,194730.0,Sold,11683.8
6.0,2.0,3.0,4472.0,200556.0,Sold,12033.36
6.0,2.0,3.0,4474.0,195792.0,Sold,11747.52
6.0,2.0,3.0,4479.0,195836.0,Sold,11750.16
6.0,2.0,3.0,4480.0,193392.0,Sold,11603.52
6.0,2.0,3.0,4492.0,207428.0,Sold,12445.68
6.0,2.0,3.0,4492.0,207675.0,Sold,12460.5
6.0,2.0,3.0,4493.0,197118.0,Sold,11827.08
6.0,2.0,3.0,4493.0,197209.0,Sold,11832.54
6.0,2.0,3.0,4495.0,233793.0,Sold,14027.58
6.0,2.0,3.0,4497.0,212254.0,Sold,12735.24
6.0,2.0,3.0,4500.0,207815.0,Sold,12468.9
6.0,2.0,3.0,4503.0,194831.0,Sold,11689.86
6.0,2.0,3.0,4505.0,211926.0,Sold,12715.56
6.0,2.0,3.0,4506.0,238052.0,Sold,14283.12
6.0,2.0,3.0,4513.0,212108.0,Sold,12726.48
6.0,2.0,3.0,4515.0,226703.0,Sold,13602.18
6.0,2.0,3.0,4517.0,216345.0,Sold,12980.7
6.0,2.0,3.0,4518.0,211124.0,Sold,12667.44
6.0,2.0,3.0,4518.0,213230.0,Sold,12793.8
6.0,2.0,3.0,4524.0,205786.0,Sold,12347.16
6.0,2.0,3.0,4527.0,217687.0,Sold,13061.22
6.0,2.0,3.0,4528.0,205078.0,Sold,12304.68
6.0,2.0,3.0,4528.0,209495.0,Sold,12569.7
6.0,2.0,3.0,4529.0,206978.0,Sold,12418.68
6.0,2.0,3.0,4530.0,227806.0,Sold,13668.36
6.0,2.0,3.0,4532.0,202782.0,Sold,12166.92
6.0,2.0,3.0,4538.0,215555.0,Sold,12933.3
6.0,2.0,3.0,4538.0,228689.0,Sold,13721.34
6.0,2.0,3.0,4539.0,180548.0,Sold,10832.88
6.0,2.0,3.0,4539.0,198234.0,Sold,11894.04
6.0,2.0,3.0,4541.0,240169.0,Sold,14410.14
6.0,2.0,3.0,4544.0,227996.0,Sold,13679.76
6.0,2.0,3.0,4546.0,222632.0,Sold,13357.92
6.0,2.0,3.0,4549.0,199849.0,Sold,11990.94
6.0,2.0,3.0,4554.0,201207.0,Sold,12072.42
6.0,2.0,3.0,4556.0,166797.0,Sold,10007.82
6.0,2.0,3.0,4556.0,200558.0,Sold,12033.48
6.0,2.0,3.0,4556.0,227227.0,Sold,13633.62
6.0,2.0,3.0,4558.0,203589.0,Sold,12215.34
6.0,2.0,3.0,4560.0,221300.0,Sold,13278.0
6.0,2.0,3.0,4563.0,206431.0,Sold,12385.86
6.0,2.0,3.0,4563.0,220607.0,Sold,13236.42
6.0,2.0,3.0,4570.0,236389.0,Sold,14183.34
6.0,2.0,3.0,4572.0,204334.0,Sold,12260.04
6.0,2.0,3.0,4577.0,199928.0,Sold,11995.68
6.0,2.0,3.0,4577.0,225136.0,Sold,13508.16
6.0,2.0,3.0,4581.0,193001.0,Sold,11580.06
6.0,2.0,3.0,4581.0,213602.0,Sold,12816.12
6.0,2.0,3.0,4582.0,172622.0,Sold,10357.32
6.0,2.0,3.0,4582.0,212373.0,Sold,12742.38
6.0,2.0,3.0,4592.0,200611.0,Sold,12036.66
6.0,2.0,3.0,4592.0,206041.0,Sold,12362.46
6.0,2.0,3.0,4596.0,200535.0,Sold,12032.1
6.0,2.0,3.0,4596.0,203972.0,Sold,12238.32
6.0,2.0,3.0,4596.0,219822.0,Sold,13189.32
6.0,2.0,3.0,4606.0,209960.0,Sold,12597.6
6.0,2.0,3.0,4606.0,236974.0,Sold,14218.44
6.0,2.0,3.0,4608.0,205436.0,Sold,12326.16
6.0,2.0,3.0,4608.0,218952.0,Sold,13137.12
6.0,2.0,3.0,4609.0,198193.0,Sold,11891.58
6.0,2.0,3.0,4611.0,240583.0,Sold,14434.98
6.0,2.0,3.0,4618.0,229675.0,Sold,13780.5
6.0,2.0,3.0,4619.0,202524.0,Sold,12151.44
6.0,2.0,3.0,4619.0,218059.0,Sold,13083.54
6.0,2.0,3.0,4620.0,212102.0,Sold,12726.12
6.0,2.0,3.0,4621.0,233702.0,Sold,14022.12
6.0,2.0,3.0,4624.0,209807.0,Sold,12588.42
6.0,2.0,3.0,4627.0,195206.0,Sold,11712.36
6.0,2.0,3.0,4628.0,234302.0,Sold,14058.12
6.0,2.0,3.0,4630.0,209534.0,Sold,12572.04
6.0,2.0,3.0,4630.0,235713.0,Sold,14142.78
6.0,2.0,3.0,4631.0,203350.0,Sold,12201.0
6.0,2.0,3.0,4632.0,212802.0,Sold,12768.12
6.0,2.0,3.0,4634.0,237776.0,Sold,14266.56
6.0,2.0,3.0,4636.0,204832.0,Sold,12289.92
6.0,2.0,3.0,4637.0,212167.0,Sold,12730.02
6.0,2.0,3.0,4640.0,198199.0,Sold,11891.94
6.0,2.0,3.0,4640.0,227362.0,Sold,13641.72
6.0,2.0,3.0,4643.0,210600.0,Sold,12636.0
6.0,2.0,3.0,4644.0,212694.0,Sold,12761.64
6.0,2.0,3.0,4644.0,219657.0,Sold,13179.42
6.0,2.0,3.0,4647.0,224422.0,Sold,13465.32
6.0,2.0,3.0,4648.0,243687.0,Sold,14621.22
6.0,2.0,3.0,4649.0,193556.0,Sold,11613.36
6.0,2.0,3.0,4650.0,196491.0,Sold,11789.46
6.0,2.0,3.0,4651.0,225310.0,Sold,13518.6
6.0,2.0,3.0,4655.0,198716.0,Sold,11922.96
6.0,2.0,3.0,4659.0,223901.0,Sold,13434.06
6.0,2.0,3.0,4664.0,202977.0,Sold,12178.62
6.0,2.0,3.0,4664.0,222856.0,Sold,13371.36
6.0,2.0,3.0,4666.0,240698.0,Sold,14441.88
6.0,2.0,3.0,4669.0,221408.0,Sold,13284.48
6.0,2.0,3.0,4670.0,195729.0,Sold,11743.74
6.0,2.0,3.0,4672.0,216343.0,Sold,12980.58
6.0,2.0,3.0,4673.0,205301.0,Sold,12318.06
6.0,2.0,3.0,4676.0,222560.0,Sold,13353.6
6.0,2.0,3.0,4677.0,241878.0,Sold,14512.68
6.0,2.0,3.0,4679.0,213655.0,Sold,12819.3
6.0,2.0,3.0,4680.0,219953.0,Sold,13197.18
6.0,2.0,3.0,4681.0,196332.0,Sold,11779.92
6.0,2.0,3.0,4681.0,205451.0,Sold,12327.06
6.0,2.0,3.0,4682.0,223702.0,Sold,13422.12
6.0,2.0,3.0,4686.0,210614.0,Sold,12636.84
6.0,2.0,3.0,4687.0,225051.0,Sold,13503.06
6.0,2.0,3.0,4690.0,214626.0,Sold,12877.56
6.0,2.0,3.0,4693.0,205529.0,Sold,12331.74
6.0,2.0,3.0,4693.0,207219.0,Sold,12433.14
6.0,2.0,3.0,4693.0,210577.0,Sold,12634.62
6.0,2.0,3.0,4701.0,196345.0,Sold,11780.7
6.0,2.0,3.0,4703.0,212327.0,Sold,12739.62
6.0,2.0,3.0,4703.0,218234.0,Sold,13094.04
6.0,2.0,3.0,4704.0,199184.0,Sold,11951.04
6.0,2.0,3.0,4705.0,202386.0,Sold,12143.16
6.0,2.0,3.0,4706.0,182264.0,Sold,10935.84
6.0,2.0,3.0,4709.0,216494.0,Sold,12989.64
6.0,2.0,3.0,4712.0,193438.0,Sold,11606.28
6.0,2.0,3.0,4712.0,208347.0,Sold,12500.82
6.0,2.0,3.0,4712.0,221129.0,Sold,13267.74
6.0,2.0,3.0,4718.0,217244.0,Sold,13034.64
6.0,2.0,3.0,4718.0,234068.0,Sold,14044.08
6.0,2.0,3.0,4719.0,213201.0,Sold,12792.06
6.0,2.0,3.0,4731.0,213751.0,Sold,12825.06
6.0,2.0,3.0,4733.0,194292.0,Sold,11657.52
6.0,2.0,3.0,4734.0,204814.0,Sold,12288.84
6.0,2.0,3.0,4736.0,203541.0,Sold,12212.46
6.0,2.0,3.0,4736.0,205477.0,Sold,12328.62
6.0,2.0,3.0,4736.0,230815.0,Sold,13848.9
6.0,2.0,3.0,4740.0,219718.0,Sold,13183.08
6.0,2.0,3.0,4741.0,235346.0,Sold,14120.76
6.0,2.0,3.0,4744.0,236342.0,Sold,14180.52
6.0,2.0,3.0,4751.0,217926.0,Sold,13075.56
6.0,2.0,3.0,4753.0,211159.0,Sold,12669.54
6.0,2.0,3.0,4753.0,226811.0,Sold,13608.66
6.0,2.0,3.0,4756.0,213128.0,Sold,12787.68
6.0,2.0,3.0,4757.0,223629.0,Sold,13417.74
6.0,2.0,3.0,4758.0,205414.0,Sold,12324.84
6.0,2.0,3.0,4762.0,211332.0,Sold,12679.92
6.0,2.0,3.0,4766.0,213135.0,Sold,12788.1
6.0,2.0,3.0,4766.0,217600.0,Sold,13056.0
6.0,2.0,3.0,4770.0,215829.0,Sold,12949.74
6.0,2.0,3.0,4772.0,212718.0,Sold,12763.08
6.0,2.0,3.0,4773.0,240066.0,Sold,14403.96
6.0,2.0,3.0,4775.0,219851.0,Sold,13191.06
6.0,2.0,3.0,4778.0,208910.0,Sold,12534.6
6.0,2.0,3.0,4779.0,211926.0,Sold,12715.56
6.0,2.0,3.0,4781.0,213348.0,Sold,12800.88
6.0,2.0,3.0,4781.0,226820.0,Sold,13609.2
6.0,2.0,3.0,4781.0,231770.0,Sold,13906.2
6.0,2.0,3.0,4786.0,241808.0,Sold,14508.48
6.0,2.0,3.0,4787.0,226634.0,Sold,13598.04
6.0,2.0,3.0,4792.0,195762.0,Sold,11745.72
6.0,2.0,3.0,4795.0,214876.0,Sold,12892.56
6.0,2.0,3.0,4796.0,231439.0,Sold,13886.34
6.0,2.0,3.0,4802.0,206901.0,Sold,12414.06
6.0,2.0,3.0,4805.0,194811.0,Sold,11688.66
6.0,2.0,3.0,4809.0,239857.0,Sold,14391.42
6.0,2.0,3.0,4811.0,206957.0,Sold,12417.42
6.0,2.0,3.0,4813.0,213520.0,Sold,12811.2
6.0,2.0,3.0,4814.0,226039.0,Sold,13562.34
6.0,2.0,3.0,4816.0,188262.0,Sold,11295.72
6.0,2.0,3.0,4816.0,196050.0,Sold,11763.0
6.0,2.0,3.0,4817.0,199848.0,Sold,11990.88
6.0,2.0,3.0,4825.0,201855.0,Sold,12111.3
6.0,2.0,3.0,4830.0,203728.0,Sold,12223.68
6.0,2.0,3.0,4831.0,232747.0,Sold,13964.82
6.0,2.0,3.0,4834.0,185728.0,Sold,11143.68
6.0,2.0,3.0,4839.0,197581.0,Sold,11854.86
6.0,2.0,3.0,4839.0,225274.0,Sold,13516.44
6.0,2.0,3.0,4842.0,224737.0,Sold,13484.22
6.0,2.0,3.0,4849.0,199528.0,Sold,11971.68
6.0,2.0,3.0,4849.0,231765.0,Sold,13905.9
6.0,2.0,3.0,4851.0,197896.0,Sold,11873.76
6.0,2.0,3.0,4851.0,219995.0,Sold,13199.7
6.0,2.0,3.0,4851.0,236619.0,Sold,14197.14
6.0,2.0,3.0,4852.0,223142.0,Sold,13388.52
6.0,2.0,3.0,4854.0,210590.0,Sold,12635.4
6.0,2.0,3.0,4859.0,201407.0,Sold,12084.42
6.0,2.0,3.0,4859.0,203351.0,Sold,12201.06
6.0,2.0,3.0,4860.0,208511.0,Sold,12510.66
6.0,2.0,3.0,4860.0,209688.0,Sold,12581.28
6.0,2.0,3.0,4861.0,195809.0,Sold,11748.54
6.0,2.0,3.0,4861.0,211592.0,Sold,12695.52
6.0,2.0,3.0,4861.0,232261.0,Sold,13935.66
6.0,2.0,3.0,4861.0,243720.0,Sold,14623.2
6.0,2.0,3.0,4863.0,243479.0,Sold,14608.74
6.0,2.0,3.0,4866.0,218643.0,Sold,13118.58
6.0,2.0,3.0,4867.0,230544.0,Sold,13832.64
6.0,2.0,3.0,4869.0,238148.0,Sold,14288.88
6.0,2.0,3.0,4871.0,240638.0,Sold,14438.28
6.0,2.0,3.0,4874.0,198229.0,Sold,11893.74
6.0,2.0,3.0,4876.0,209480.0,Sold,12568.8
6.0,2.0,3.0,4880.0,210861.0,Sold,12651.66
6.0,2.0,3.0,4881.0,207374.0,Sold,12442.44
6.0,2.0,3.0,4882.0,208790.0,Sold,12527.4
6.0,2.0,3.0,4883.0,230301.0,Sold,13818.06
6.0,2.0,3.0,4885.0,202516.0,Sold,12150.96
6.0,2.0,3.0,4889.0,194408.0,Sold,11664.48
6.0,2.0,3.0,4896.0,208560.0,Sold,12513.6
6.0,2.0,3.0,4897.0,242808.0,Sold,14568.48
6.0,2.0,3.0,4900.0,237374.0,Sold,14242.44
6.0,2.0,3.0,4902.0,205665.0,Sold,12339.9
6.0,2.0,3.0,4902.0,213649.0,Sold,12818.94
6.0,2.0,3.0,4902.0,222101.0,Sold,13326.06
6.0,2.0,3.0,4902.0,236330.0,Sold,14179.8
6.0,2.0,3.0,4904.0,183045.0,Sold,10982.7
6.0,2.0,3.0,4909.0,215284.0,Sold,12917.04
6.0,2.0,3.0,4912.0,201987.0,Sold,12119.22
6.0,2.0,3.0,4912.0,227441.0,Sold,13646.46
6.0,2.0,3.0,4912.0,243626.0,Sold,14617.56
6.0,2.0,3.0,4913.0,222023.0,Sold,13321.38
6.0,2.0,3.0,4916.0,214486.0,Sold,12869.16
6.0,2.0,3.0,4917.0,205199.0,Sold,12311.94
6.0,2.0,3.0,4919.0,200911.0,Sold,12054.66
6.0,2.0,3.0,4919.0,202348.0,Sold,12140.88
6.0,2.0,3.0,4921.0,206109.0,Sold,12366.54
6.0,2.0,3.0,4921.0,210850.0,Sold,12651.0
6.0,2.0,3.0,4921.0,230380.0,Sold,13822.8
6.0,2.0,3.0,4924.0,216087.0,Sold,12965.22
6.0,2.0,3.0,4937.0,228184.0,Sold,13691.04
6.0,2.0,3.0,4941.0,220862.0,Sold,13251.72
6.0,2.0,3.0,4942.0,238620.0,Sold,14317.2
6.0,2.0,3.0,4943.0,235790.0,Sold,14147.4
6.0,2.0,3.0,4947.0,206981.0,Sold,12418.86
6.0,2.0,3.0,4947.0,216495.0,Sold,12989.7
6.0,2.0,3.0,4949.0,223394.0,Sold,13403.64
6.0,2.0,3.0,4950.0,213088.0,Sold,12785.28
6.0,2.0,3.0,4956.0,204930.0,Sold,12295.8
6.0,2.0,3.0,4957.0,200100.0,Sold,12006.0
6.0,2.0,3.0,4958.0,242017.0,Sold,14521.02
6.0,2.0,3.0,4959.0,218377.0,Sold,13102.62
6.0,2.0,3.0,4960.0,201657.0,Sold,12099.42
6.0,2.0,3.0,4960.0,221650.0,Sold,13299.0
6.0,2.0,3.0,4964.0,206734.0,Sold,12404.04
6.0,2.0,3.0,4964.0,226914.0,Sold,13614.84
6.0,2.0,3.0,4966.0,212840.0,Sold,12770.4
6.0,2.0,3.0,4970.0,210505.0,Sold,12630.3
6.0,2.0,3.0,4975.0,218762.0,Sold,13125.72
6.0,2.0,3.0,4975.0,222940.0,Sold,13376.4
6.0,2.0,3.0,4984.0,225131.0,Sold,13507.86
6.0,2.0,3.0,4989.0,200448.0,Sold,12026.88
6.0,2.0,3.0,4989.0,204705.0,Sold,12282.3
6.0,2.0,3.0,4990.0,204483.0,Sold,12268.98
6.0,2.0,3.0,4993.0,226720.0,Sold,13603.2
6.0,2.0,3.0,4993.0,232187.0,Sold,13931.22
6.0,2.0,3.0,4993.0,241966.0,Sold,14517.96
6.0,2.0,3.0,4995.0,227311.0,Sold,13638.66
6.0,2.0,3.0,4999.0,201037.0,Sold,12062.22
6.0,2.0,3.0,4999.0,218496.0,Sold,13109.76
6.0,3.0,1.0,1001.0,225940.0,Sold,13556.4
6.0,3.0,1.0,1001.0,230568.0,Sold,13834.08
6.0,3.0,1.0,1002.0,294906.0,Sold,17694.36
6.0,3.0,1.0,1006.0,222410.0,Sold,13344.6
6.0,3.0,1.0,1007.0,258661.0,Sold,15519.66
6.0,3.0,1.0,1008.0,292773.0,Sold,17566.38
6.0,3.0,1.0,1012.0,279702.0,Sold,16782.12
6.0,3.0,1.0,1016.0,236715.0,Sold,14202.9
6.0,3.0,1.0,1016.0,251815.0,Sold,15108.9
6.0,3.0,1.0,1017.0,254676.0,Sold,15280.56
6.0,3.0,1.0,1022.0,270051.0,Sold,16203.06
6.0,3.0,1.0,1024.0,232512.0,Sold,13950.72
6.0,3.0,1.0,1029.0,270357.0,Sold,16221.42
6.0,3.0,1.0,1032.0,256878.0,Sold,15412.68
6.0,3.0,1.0,1032.0,257247.0,Sold,15434.82
6.0,3.0,1.0,1034.0,243324.0,Sold,14599.44
6.0,3.0,1.0,1034.0,265559.0,Sold,15933.54
6.0,3.0,1.0,1038.0,238132.0,Sold,14287.92
6.0,3.0,1.0,1041.0,290808.0,Sold,17448.48
6.0,3.0,1.0,1056.0,257260.0,Sold,15435.6
6.0,3.0,1.0,1057.0,235064.0,Sold,14103.84
6.0,3.0,1.0,1060.0,241897.0,Sold,14513.82
6.0,3.0,1.0,1063.0,283289.0,Sold,16997.34
6.0,3.0,1.0,1067.0,230700.0,Sold,13842.0
6.0,3.0,1.0,1068.0,269925.0,Sold,16195.5
6.0,3.0,1.0,1072.0,235117.0,Sold,14107.02
6.0,3.0,1.0,1075.0,241943.0,Sold,14516.58
6.0,3.0,1.0,1076.0,265160.0,Sold,15909.6
6.0,3.0,1.0,1079.0,257970.0,Sold,15478.2
6.0,3.0,1.0,1079.0,276381.0,Sold,16582.86
6.0,3.0,1.0,1080.0,278648.0,Sold,16718.88
6.0,3.0,1.0,1090.0,235066.0,Sold,14103.96
6.0,3.0,1.0,1091.0,263170.0,Sold,15790.2
6.0,3.0,1.0,1092.0,274009.0,Sold,16440.54
6.0,3.0,1.0,1093.0,227514.0,Sold,13650.84
6.0,3.0,1.0,1096.0,251670.0,Sold,15100.2
6.0,3.0,1.0,1097.0,269784.0,Sold,16187.04
6.0,3.0,1.0,1100.0,230790.0,Sold,13847.4
6.0,3.0,1.0,1106.0,242680.0,Sold,14560.8
6.0,3.0,1.0,1106.0,244645.0,Sold,14678.7
6.0,3.0,1.0,1107.0,254708.0,Sold,15282.48
6.0,3.0,1.0,1108.0,291054.0,Sold,17463.239999999998
6.0,3.0,1.0,1110.0,273406.0,Sold,16404.36
6.0,3.0,1.0,1111.0,236781.0,Sold,14206.86
6.0,3.0,1.0,1113.0,206824.0,Sold,12409.44
6.0,3.0,1.0,1113.0,263047.0,Sold,15782.82
6.0,3.0,1.0,1117.0,265242.0,Sold,15914.52
6.0,3.0,1.0,1118.0,277187.0,Sold,16631.22
6.0,3.0,1.0,1121.0,257010.0,Sold,15420.6
6.0,3.0,1.0,1122.0,268267.0,Sold,16096.02
6.0,3.0,1.0,1129.0,242727.0,Sold,14563.62
6.0,3.0,1.0,1129.0,252176.0,Sold,15130.56
6.0,3.0,1.0,1130.0,267381.0,Sold,16042.86
6.0,3.0,1.0,1130.0,271519.0,Sold,16291.14
6.0,3.0,1.0,1133.0,253524.0,Sold,15211.44
6.0,3.0,1.0,1137.0,227749.0,Sold,13664.94
6.0,3.0,1.0,1139.0,240584.0,Sold,14435.04
6.0,3.0,1.0,1139.0,260106.0,Sold,15606.36
6.0,3.0,1.0,1145.0,227022.0,Sold,13621.32
6.0,3.0,1.0,1145.0,240471.0,Sold,14428.26
6.0,3.0,1.0,1151.0,283219.0,Sold,16993.14
6.0,3.0,1.0,1153.0,262185.0,Sold,15731.1
6.0,3.0,1.0,1154.0,255111.0,Sold,15306.66
6.0,3.0,1.0,1154.0,270007.0,Sold,16200.42
6.0,3.0,1.0,1156.0,226713.0,Sold,13602.78
6.0,3.0,1.0,1156.0,243757.0,Sold,14625.42
6.0,3.0,1.0,1158.0,254700.0,Sold,15282.0
6.0,3.0,1.0,1159.0,275749.0,Sold,16544.94
6.0,3.0,1.0,1160.0,261178.0,Sold,15670.68
6.0,3.0,1.0,1166.0,258916.0,Sold,15534.96
6.0,3.0,1.0,1168.0,280273.0,Sold,16816.38
6.0,3.0,1.0,1171.0,243577.0,Sold,14614.62
6.0,3.0,1.0,1173.0,271640.0,Sold,16298.4
6.0,3.0,1.0,1175.0,268534.0,Sold,16112.04
6.0,3.0,1.0,1181.0,291866.0,Sold,17511.96
6.0,3.0,1.0,1194.0,275142.0,Sold,16508.52
6.0,3.0,1.0,1195.0,262430.0,Sold,15745.8
6.0,3.0,1.0,1199.0,268737.0,Sold,16124.22
6.0,3.0,1.0,1200.0,231090.0,Sold,13865.4
6.0,3.0,1.0,1200.0,261221.0,Sold,15673.26
6.0,3.0,1.0,1200.0,279601.0,Sold,16776.059999999998
6.0,3.0,1.0,1204.0,208117.0,Sold,12487.02
6.0,3.0,1.0,1204.0,246231.0,Sold,14773.86
6.0,3.0,1.0,1205.0,224003.0,Sold,13440.18
6.0,3.0,1.0,1211.0,261645.0,Sold,15698.7
6.0,3.0,1.0,1214.0,254608.0,Sold,15276.48
6.0,3.0,1.0,1218.0,223949.0,Sold,13436.94
6.0,3.0,1.0,1219.0,231630.0,Sold,13897.8
6.0,3.0,1.0,1220.0,239430.0,Sold,14365.8
6.0,3.0,1.0,1220.0,257153.0,Sold,15429.18
6.0,3.0,1.0,1223.0,240320.0,Sold,14419.2
6.0,3.0,1.0,1235.0,238846.0,Sold,14330.76
6.0,3.0,1.0,1236.0,234591.0,Sold,14075.46
6.0,3.0,1.0,1237.0,231558.0,Sold,13893.48
6.0,3.0,1.0,1239.0,252015.0,Sold,15120.9
6.0,3.0,1.0,1240.0,233922.0,Sold,14035.32
6.0,3.0,1.0,1241.0,232254.0,Sold,13935.24
6.0,3.0,1.0,1242.0,258131.0,Sold,15487.86
6.0,3.0,1.0,1243.0,276261.0,Sold,16575.66
6.0,3.0,1.0,1245.0,264448.0,Sold,15866.88
6.0,3.0,1.0,1248.0,244223.0,Sold,14653.38
6.0,3.0,1.0,1248.0,265209.0,Sold,15912.54
6.0,3.0,1.0,1250.0,223481.0,Sold,13408.86
6.0,3.0,1.0,1255.0,247757.0,Sold,14865.42
6.0,3.0,1.0,1256.0,231526.0,Sold,13891.56
6.0,3.0,1.0,1258.0,223430.0,Sold,13405.8
6.0,3.0,1.0,1260.0,262325.0,Sold,15739.5
6.0,3.0,1.0,1262.0,237638.0,Sold,14258.28
6.0,3.0,1.0,1263.0,230447.0,Sold,13826.82
6.0,3.0,1.0,1264.0,256020.0,Sold,15361.2
6.0,3.0,1.0,1264.0,285592.0,Sold,17135.52
6.0,3.0,1.0,1266.0,293125.0,Sold,17587.5
6.0,3.0,1.0,1269.0,262734.0,Sold,15764.04
6.0,3.0,1.0,1270.0,265093.0,Sold,15905.58
6.0,3.0,1.0,1270.0,289847.0,Sold,17390.82
6.0,3.0,1.0,1271.0,229287.0,Sold,13757.22
6.0,3.0,1.0,1271.0,268324.0,Sold,16099.44
6.0,3.0,1.0,1272.0,260951.0,Sold,15657.06
6.0,3.0,1.0,1278.0,263004.0,Sold,15780.24
6.0,3.0,1.0,1283.0,235256.0,Sold,14115.36
6.0,3.0,1.0,1285.0,262269.0,Sold,15736.14
6.0,3.0,1.0,1285.0,269347.0,Sold,16160.82
6.0,3.0,1.0,1286.0,220649.0,Sold,13238.94
6.0,3.0,1.0,1286.0,262766.0,Sold,15765.96
6.0,3.0,1.0,1287.0,267853.0,Sold,16071.18
6.0,3.0,1.0,1292.0,222704.0,Sold,13362.24
6.0,3.0,1.0,1298.0,257999.0,Sold,15479.94
6.0,3.0,1.0,1307.0,262675.0,Sold,15760.5
6.0,3.0,1.0,1307.0,289789.0,Sold,17387.34
6.0,3.0,1.0,1308.0,230757.0,Sold,13845.42
6.0,3.0,1.0,1308.0,276686.0,Sold,16601.16
6.0,3.0,1.0,1316.0,230759.0,Sold,13845.54
6.0,3.0,1.0,1318.0,220954.0,Sold,13257.24
6.0,3.0,1.0,1321.0,231453.0,Sold,13887.18
6.0,3.0,1.0,1322.0,253771.0,Sold,15226.26
6.0,3.0,1.0,1325.0,286755.0,Sold,17205.3
6.0,3.0,1.0,1328.0,280165.0,Sold,16809.899999999998
6.0,3.0,1.0,1329.0,248637.0,Sold,14918.22
6.0,3.0,1.0,1336.0,240404.0,Sold,14424.24
6.0,3.0,1.0,1337.0,240712.0,Sold,14442.72
6.0,3.0,1.0,1337.0,245246.0,Sold,14714.76
6.0,3.0,1.0,1340.0,242738.0,Sold,14564.28
6.0,3.0,1.0,1342.0,263802.0,Sold,15828.12
6.0,3.0,1.0,1343.0,242635.0,Sold,14558.1
6.0,3.0,1.0,1345.0,224800.0,Sold,13488.0
6.0,3.0,1.0,1345.0,252490.0,Sold,15149.4
6.0,3.0,1.0,1346.0,251654.0,Sold,15099.24
6.0,3.0,1.0,1352.0,283517.0,Sold,17011.02
6.0,3.0,1.0,1358.0,264381.0,Sold,15862.86
6.0,3.0,1.0,1358.0,272689.0,Sold,16361.34
6.0,3.0,1.0,1358.0,276661.0,Sold,16599.66
6.0,3.0,1.0,1368.0,228894.0,Sold,13733.64
6.0,3.0,1.0,1368.0,263380.0,Sold,15802.8
6.0,3.0,1.0,1372.0,260616.0,Sold,15636.96
6.0,3.0,1.0,1376.0,241572.0,Sold,14494.32
6.0,3.0,1.0,1378.0,263941.0,Sold,15836.46
6.0,3.0,1.0,1379.0,245118.0,Sold,14707.08
6.0,3.0,1.0,1382.0,224714.0,Sold,13482.84
6.0,3.0,1.0,1383.0,279932.0,Sold,16795.92
6.0,3.0,1.0,1384.0,224365.0,Sold,13461.9
6.0,3.0,1.0,1384.0,249596.0,Sold,14975.76
6.0,3.0,1.0,1384.0,270584.0,Sold,16235.04
6.0,3.0,1.0,1386.0,252722.0,Sold,15163.32
6.0,3.0,1.0,1390.0,255525.0,Sold,15331.5
6.0,3.0,1.0,1391.0,267304.0,Sold,16038.24
6.0,3.0,1.0,1394.0,220932.0,Sold,13255.92
6.0,3.0,1.0,1396.0,250512.0,Sold,15030.72
6.0,3.0,1.0,1396.0,254523.0,Sold,15271.38
6.0,3.0,1.0,1396.0,276868.0,Sold,16612.079999999998
6.0,3.0,1.0,1399.0,231568.0,Sold,13894.08
6.0,3.0,1.0,1399.0,265164.0,Sold,15909.84
6.0,3.0,1.0,1401.0,261166.0,Sold,15669.96
6.0,3.0,1.0,1405.0,243067.0,Sold,14584.02
6.0,3.0,1.0,1407.0,266464.0,Sold,15987.84
6.0,3.0,1.0,1407.0,281016.0,Sold,16860.96
6.0,3.0,1.0,1412.0,245057.0,Sold,14703.42
6.0,3.0,1.0,1413.0,264916.0,Sold,15894.96
6.0,3.0,1.0,1422.0,226196.0,Sold,13571.76
6.0,3.0,1.0,1423.0,238628.0,Sold,14317.68
6.0,3.0,1.0,1424.0,255667.0,Sold,15340.02
6.0,3.0,1.0,1425.0,235058.0,Sold,14103.48
6.0,3.0,1.0,1427.0,231516.0,Sold,13890.96
6.0,3.0,1.0,1427.0,261894.0,Sold,15713.64
6.0,3.0,1.0,1428.0,280091.0,Sold,16805.46
6.0,3.0,1.0,1429.0,277321.0,Sold,16639.26
6.0,3.0,1.0,1431.0,278234.0,Sold,16694.04
6.0,3.0,1.0,1433.0,244615.0,Sold,14676.9
6.0,3.0,1.0,1434.0,258070.0,Sold,15484.2
6.0,3.0,1.0,1434.0,260572.0,Sold,15634.32
